"ht_ce","hajek_ce","naive_diff_ce","var_ht_ce","var_hajek_ce","ce_contrast","iter","K","with.true.adj","adj.mat.used"
0.196748218810494,0.637109091218075,0.659598753749469,1.55381434290374,0.0544126379976352,"c11-c00",1,1,FALSE,"ST.W2.network"
0.3720970613884,0.590192253285039,0.596514234110992,2.10815359979185,0.0949075903878677,"c11-c01",1,1,FALSE,"ST.W2.network"
0.730976484933861,0.606167662644859,0.58668346013113,0.00312852957307187,0.000471108117902304,"c10-c00",1,1,FALSE,"ST.W2.network"
-0.175348842577906,0.0469168379330358,0.0630845196384764,0.896327513407106,0.0420068432631512,"c01-c00",1,1,FALSE,"ST.W2.network"
-0.534228266123367,0.0309414285732159,0.0729152936183386,2.08645195789996,0.0699244615191681,"c11-c10",1,1,FALSE,"ST.W2.network"
0.168597618017462,0.634601125336886,0.668844056460857,1.62901416319121,0.0541289741451081,"c11-c00",2,1,FALSE,"ST.W2.network"
0.421037738300871,0.624588732460239,0.62412538842979,2.17191494012978,0.0931926104521461,"c11-c01",2,1,FALSE,"ST.W2.network"
0.528162165767006,0.590041920611277,0.576900692197361,0.00793243303745206,0.000487776236365081,"c10-c00",2,1,FALSE,"ST.W2.network"
-0.252440120283409,0.0100123928766467,0.0447186680310665,0.914379708776575,0.0467234637854401,"c01-c00",2,1,FALSE,"ST.W2.network"
-0.359564547749543,0.0445592047256096,0.0919433642634957,2.06812672797887,0.064438550468318,"c11-c10",2,1,FALSE,"ST.W2.network"
0.162533787839464,0.608119190770899,0.638196533368756,1.51027151089157,0.0503546590102484,"c11-c00",3,1,FALSE,"ST.W2.network"
0.317261201628268,0.634537521747125,0.630854155676302,2.03785849331169,0.0978336817595779,"c11-c01",3,1,FALSE,"ST.W2.network"
0.754430189471241,0.607758961880506,0.571724585136873,0.00670763072619878,0.000617612276340552,"c10-c00",3,1,FALSE,"ST.W2.network"
-0.154727413788803,-0.0264183309762265,0.00734237769245416,0.896704101543479,0.0470882954229633,"c01-c00",3,1,FALSE,"ST.W2.network"
-0.591896401631776,0.000360228890392555,0.0664719482318838,2.05885450460132,0.066549458068568,"c11-c10",3,1,FALSE,"ST.W2.network"
0.20848414187447,0.609353203537323,0.642367618023473,1.74848709387809,0.0607547306906285,"c11-c00",4,1,FALSE,"ST.W2.network"
0.592604867829734,0.601361353411999,0.608687431115239,2.29117784406976,0.104508462958829,"c11-c01",4,1,FALSE,"ST.W2.network"
0.504960291370735,0.596306462831248,0.578098208001156,0.00750837538184159,0.000534459867565378,"c10-c00",4,1,FALSE,"ST.W2.network"
-0.384120725955264,0.00799185012532377,0.033680186908233,0.899041305524657,0.0486450750798186,"c01-c00",4,1,FALSE,"ST.W2.network"
-0.296476149496264,0.0130467407060753,0.0642694100223167,2.18507483155827,0.0689488772845901,"c11-c10",4,1,FALSE,"ST.W2.network"
0.0696730095082527,0.621726465571719,0.66454278289278,1.53783327161971,0.0552037277390227,"c11-c00",5,1,FALSE,"ST.W2.network"
0.413456304323763,0.615697444054466,0.634550081140367,2.00414778370855,0.0964799492596311,"c11-c01",5,1,FALSE,"ST.W2.network"
0.610616444120581,0.605620463749911,0.586629398241543,0.0103292822065405,0.000476450875524563,"c10-c00",5,1,FALSE,"ST.W2.network"
-0.34378329481551,0.00602902151725293,0.0299927017524131,0.865255182042387,0.0461788618270771,"c01-c00",5,1,FALSE,"ST.W2.network"
-0.540943434612328,0.0161060018218082,0.0779133846512372,2.02507508435211,0.0671126729712744,"c11-c10",5,1,FALSE,"ST.W2.network"
0.172723754519374,0.642584517258161,0.667603071293041,1.5398872406598,0.0517795798681153,"c11-c00",6,1,FALSE,"ST.W2.network"
0.341946621000103,0.609709527563346,0.61693293221015,2.0926659536233,0.0967784309679044,"c11-c01",6,1,FALSE,"ST.W2.network"
0.700661048261298,0.577604683499831,0.559122314928533,0.00778240528314574,0.000466461680658133,"c10-c00",6,1,FALSE,"ST.W2.network"
-0.169222866480728,0.0328749896948151,0.050670139082891,0.908254960004834,0.0462873785118854,"c01-c00",6,1,FALSE,"ST.W2.network"
-0.527937293741924,0.0649798337583303,0.108480756364508,2.04497511986096,0.067775064990133,"c11-c10",6,1,FALSE,"ST.W2.network"
0.196526908044131,0.601864955910662,0.637773229226631,1.61285848771245,0.0528786604583229,"c11-c00",7,1,FALSE,"ST.W2.network"
0.508218948573699,0.593247931380791,0.606621646837893,2.13706888663724,0.0955035072941272,"c11-c01",7,1,FALSE,"ST.W2.network"
0.555171029814681,0.603187557421881,0.578677187952575,0.00616580525548085,0.000593218382581626,"c10-c00",7,1,FALSE,"ST.W2.network"
-0.311692040529569,0.00861702452987068,0.0311515823887381,0.865511370849689,0.0451458881128215,"c01-c00",7,1,FALSE,"ST.W2.network"
