"ht_ce","hajek_ce","naive_diff_ce","var_ht_ce","var_hajek_ce","ce_contrast","iter","K","with.true.adj","adj.mat.used"
-0.579719384093586,0.963476687285357,0.945454447956209,2.19565793742909,0.081073167341652,"c11-c00",1,4,TRUE,"BF.network, BF.W2.network, ST.network, ST.W2.network"
0.301157069506714,0.724964998554171,0.691803719331329,1.98682109789364,0.030284180466625,"c11-c01",1,4,TRUE,"BF.network, BF.W2.network, ST.network, ST.W2.network"
0.586278387608337,0.503627877569791,0.511874648848045,0.106243554687081,0.00471803404222942,"c10-c00",1,4,TRUE,"BF.network, BF.W2.network, ST.network, ST.W2.network"
-0.8808764536003,0.238511688731186,0.253650728624879,1.01301859075944,0.0694909994085974,"c01-c00",1,4,TRUE,"BF.network, BF.W2.network, ST.network, ST.W2.network"
-1.16599777170192,0.459848809715566,0.433579799108164,3.39090245556445,0.094637726083594,"c11-c10",1,4,TRUE,"BF.network, BF.W2.network, ST.network, ST.W2.network"
-0.32167130968398,1.07766807100073,0.972290402515481,2.62985004346494,0.0723935229349506,"c11-c00",2,4,TRUE,"BF.network, BF.W2.network, ST.network, ST.W2.network"
0.357411418335346,0.897379771973473,0.685009336215444,2.86896145779166,0.0450681044081318,"c11-c01",2,4,TRUE,"BF.network, BF.W2.network, ST.network, ST.W2.network"
0.84902279021279,0.514751599589568,0.519743117158492,0.446067651713479,0.00329505952889997,"c10-c00",2,4,TRUE,"BF.network, BF.W2.network, ST.network, ST.W2.network"
-0.679082728019326,0.180288299027256,0.287281066300037,1.06276083432928,0.0612465954998028,"c01-c00",2,4,TRUE,"BF.network, BF.W2.network, ST.network, ST.W2.network"
-1.17069409989677,0.562916471411161,0.452547285356989,4.16395640104199,0.0786427562628911,"c11-c10",2,4,TRUE,"BF.network, BF.W2.network, ST.network, ST.W2.network"
-0.595364107102778,0.934022964959786,0.977773793148081,1.52845344341766,0.0711938419090944,"c11-c00",3,4,TRUE,"BF.network, BF.W2.network, ST.network, ST.W2.network"
0.026437272922445,0.794862708453318,0.832100490181168,1.33769056906425,0.0255860111791015,"c11-c01",3,4,TRUE,"BF.network, BF.W2.network, ST.network, ST.W2.network"
0.797676319387828,0.548403435212354,0.515955408346203,0.0354234746231557,0.0049054557760021,"c10-c00",3,4,TRUE,"BF.network, BF.W2.network, ST.network, ST.W2.network"
-0.621801380025223,0.139160256506468,0.145673302966913,1.16613156348421,0.0721693823722906,"c01-c00",3,4,TRUE,"BF.network, BF.W2.network, ST.network, ST.W2.network"
-1.39304042649061,0.385619529747433,0.461818384801878,2.99603587455253,0.0827640506860138,"c11-c10",3,4,TRUE,"BF.network, BF.W2.network, ST.network, ST.W2.network"
-0.907945448619339,0.839937008145886,0.886197074057741,1.54564751215957,0.0808383248730098,"c11-c00",4,4,TRUE,"BF.network, BF.W2.network, ST.network, ST.W2.network"
0.060342932008802,0.568810614872489,0.644157256607691,0.919169079658606,0.0217410699861537,"c11-c01",4,4,TRUE,"BF.network, BF.W2.network, ST.network, ST.W2.network"
