"ht_ce","hajek_ce","naive_diff_ce","var_ht_ce","var_hajek_ce","ce_contrast","iter","K","with.true.adj","adj.mat.used"
-0.706151294353191,0.557196723647835,0.629265988107008,1.8851742992201,0.0902922996791687,"c11-c00",1,2,FALSE,"BF.network, ST.W2.network"
0.0701667714843535,0.531451381170525,0.570220081791838,1.66137342256768,0.0829523139288576,"c11-c01",1,2,FALSE,"BF.network, ST.W2.network"
0.778121452084415,0.573319111397374,0.561289264614685,-0.0115607143385686,0.00118062974078267,"c10-c00",1,2,FALSE,"BF.network, ST.W2.network"
-0.776318065837544,0.02574534247731,0.0590459063151696,1.4730926544408,0.0881272538770992,"c01-c00",1,2,FALSE,"BF.network, ST.W2.network"
-1.48427274643761,-0.0161223877495391,0.0679767234923225,3.37750466209504,0.134497876074135,"c11-c10",1,2,FALSE,"BF.network, ST.W2.network"
-0.788367873577664,0.542165560829768,0.633472851932802,1.93735513716908,0.107439041768019,"c11-c00",2,2,FALSE,"BF.network, ST.W2.network"
-0.120812828653886,0.601091798547309,0.576239712860216,1.80576934753113,0.155686000475207,"c11-c01",2,2,FALSE,"BF.network, ST.W2.network"
0.554977478744821,0.613413723648652,0.603262840091978,0.025584541703948,0.00136457399698678,"c10-c00",2,2,FALSE,"BF.network, ST.W2.network"
-0.667555044923778,-0.0589262377175404,0.0572331390725862,1.8597859688016,0.127086394291616,"c01-c00",2,2,FALSE,"BF.network, ST.W2.network"
-1.34334535232248,-0.0712481628188832,0.0302100118408239,3.19727672344726,0.133666912761393,"c11-c10",2,2,FALSE,"BF.network, ST.W2.network"
-0.746763183839562,0.606120950824063,0.665954800897042,2.00865227743648,0.103805533646278,"c11-c00",3,2,FALSE,"BF.network, ST.W2.network"
0.101659854120236,0.587762262246909,0.632582685353786,1.75223580238197,0.0856911914812256,"c11-c01",3,2,FALSE,"BF.network, ST.W2.network"
0.537943015406818,0.587098291505222,0.584185189062826,0.0129329892226402,0.000599148576647294,"c10-c00",3,2,FALSE,"BF.network, ST.W2.network"
-0.848423037959797,0.0183586885771532,0.0333721155432563,1.48880189583017,0.093700096945735,"c01-c00",3,2,FALSE,"BF.network, ST.W2.network"
-1.28470619924638,0.0190226593188405,0.0817696118342157,3.20219034889581,0.122678311589634,"c11-c10",3,2,FALSE,"BF.network, ST.W2.network"
-0.705228500764494,0.708325270176628,0.731494412229573,1.97971521447242,0.0930825078586864,"c11-c00",4,2,FALSE,"BF.network, ST.W2.network"
0.00833322048058277,0.714959858496646,0.714702770250892,1.83433548493256,0.0821243046235619,"c11-c01",4,2,FALSE,"BF.network, ST.W2.network"
0.765081056116367,0.582554911786732,0.56700589900977,-0.0123050575540971,0.000945503135093223,"c10-c00",4,2,FALSE,"BF.network, ST.W2.network"
-0.713561721245077,-0.00663458832001762,0.0167916419786807,1.5939957810472,0.0962899388894302,"c01-c00",4,2,FALSE,"BF.network, ST.W2.network"
-1.47030955688086,0.125770358389897,0.164488513219803,3.46361463361441,0.124171436062919,"c11-c10",4,2,FALSE,"BF.network, ST.W2.network"
-0.611934711888757,0.697282924934201,0.717308616369194,2.22618105364064,0.0945881880431382,"c11-c00",5,2,FALSE,"BF.network, ST.W2.network"
0.213459422456758,0.677921884627725,0.672762391329935,2.13407271060408,0.0814713718226886,"c11-c01",5,2,FALSE,"BF.network, ST.W2.network"
0.544757136471553,0.618468974300853,0.590884712245724,0.000634319985129127,0.000843673381498312,"c10-c00",5,2,FALSE,"BF.network, ST.W2.network"
-0.825394134345516,0.0193610403064759,0.0445462250392592,1.38405746585433,0.0866260445442793,"c01-c00",5,2,FALSE,"BF.network, ST.W2.network"
-1.15669184836031,0.0788139506333485,0.12642390412347,3.45931235541612,0.128316152977934,"c11-c10",5,2,FALSE,"BF.network, ST.W2.network"
-0.631888136200604,0.654322513173144,0.7037413657733,2.26720769944474,0.0946397121848123,"c11-c00",6,2,FALSE,"BF.network, ST.W2.network"
0.108003173667491,0.685375120063248,0.699834095428661,2.24503770553988,0.105926089042852,"c11-c01",6,2,FALSE,"BF.network, ST.W2.network"
0.521453308856337,0.605669760496162,0.589738098644703,0.0119152673436434,0.000542201496816324,"c10-c00",6,2,FALSE,"BF.network, ST.W2.network"
-0.739891309868095,-0.0310526068901031,0.00390727034463834,1.60850408345059,0.0972079011063551,"c01-c00",6,2,FALSE,"BF.network, ST.W2.network"
-1.15334144505694,0.0486527526769827,0.114003267128596,3.46179682290847,0.124117005890656,"c11-c10",6,2,FALSE,"BF.network, ST.W2.network"
