"ht_ce","hajek_ce","naive_diff_ce","var_ht_ce","var_hajek_ce","ce_contrast","iter","K","with.true.adj","adj.mat.used"
0.346008172653035,0.983391815401691,0.987332233247836,1.75888424013611,0.0382616576622919,"c11-c00",1,1,TRUE,"ST.network"
0.569993458375868,0.737277166072858,0.735225423776397,2.46506856598564,0.0568439166619271,"c11-c01",1,1,TRUE,"ST.network"
0.33244701079859,0.494873670727399,0.496042700901488,0.00590257848435991,0.000302200991753227,"c10-c00",1,1,TRUE,"ST.network"
-0.223985285722833,0.246114649328833,0.25210680947144,0.861495253373512,0.0369416987648586,"c01-c00",1,1,TRUE,"ST.network"
0.0135611618544451,0.488518144674292,0.491289532346348,2.01414523161611,0.0337073131310629,"c11-c10",1,1,TRUE,"ST.network"
0.388751028830614,1.02891848995945,1.00527003161233,1.77259438976833,0.0350914552275142,"c11-c00",2,1,TRUE,"ST.network"
0.539813040136568,0.794619061938467,0.778864759867397,2.51446711552628,0.0588773921422892,"c11-c01",2,1,TRUE,"ST.network"
0.486933385945175,0.519457727713195,0.49480412780377,0.0078359229072753,0.000353331040544256,"c10-c00",2,1,TRUE,"ST.network"
-0.151062011305953,0.23429942802098,0.226405271744938,0.864959634984085,0.0378609933357502,"c01-c00",2,1,TRUE,"ST.network"
-0.0981823571145604,0.509460762246252,0.510465903808564,2.09462415367169,0.0338625393714885,"c11-c10",2,1,TRUE,"ST.network"
0.473552102312506,0.998335282513092,0.992374693530839,1.81504224236334,0.0367414994298306,"c11-c00",3,1,TRUE,"ST.network"
0.575569714410298,0.725589573661715,0.732917098925201,2.60451460752504,0.0611574384514594,"c11-c01",3,1,TRUE,"ST.network"
0.404528776920241,0.512045402433349,0.506559426324644,0.00643083355879387,0.000316658138027396,"c10-c00",3,1,TRUE,"ST.network"
-0.102017612097792,0.272745708851377,0.259457594605639,0.893281698657581,0.036510910611607,"c01-c00",3,1,TRUE,"ST.network"
0.0690233253922645,0.486289880079744,0.485815267206196,2.09811358983328,0.034541761878838,"c11-c10",3,1,TRUE,"ST.network"
0.32661110207562,0.969083424273153,0.981658706853729,1.65773648068201,0.0350781852793812,"c11-c00",4,1,TRUE,"ST.network"
0.399081554438046,0.70785323581672,0.728780822349882,2.37156062183469,0.0569339293452164,"c11-c01",4,1,TRUE,"ST.network"
0.509042501646449,0.496270121278872,0.501428981149554,0.00543895280844315,0.000310434220197857,"c10-c00",4,1,TRUE,"ST.network"
-0.0724704523624266,0.261230188456433,0.252877884503846,0.915666799718627,0.0358221717957109,"c01-c00",4,1,TRUE,"ST.network"
-0.182431399570829,0.472813302994281,0.480229725704174,1.97846152233272,0.0353346309904679,"c11-c10",4,1,TRUE,"ST.network"
0.552576647219158,0.992547447696876,0.991281816327517,1.86428124895691,0.036337062843699,"c11-c00",5,1,TRUE,"ST.network"
0.634214094597339,0.748495930732683,0.745791368183363,2.67586678707642,0.0612031477230138,"c11-c01",5,1,TRUE,"ST.network"
0.487241710973874,0.489603043697171,0.495061752549572,0.00555319565230183,0.000330809401197903,"c10-c00",5,1,TRUE,"ST.network"
-0.0816374473781808,0.244051516964193,0.245490448144154,0.876548162031966,0.0367913423380481,"c01-c00",5,1,TRUE,"ST.network"
0.0653349362452837,0.502944403999704,0.496220063777945,2.16883549311332,0.0347996667935443,"c11-c10",5,1,TRUE,"ST.network"
0.377096423183797,1.00088717701251,0.997306015769228,1.85077110974206,0.0385462694671396,"c11-c00",6,1,TRUE,"ST.network"
0.51553253913908,0.805087802221258,0.770291730021176,2.69437456007536,0.0656439885706392,"c11-c01",6,1,TRUE,"ST.network"
0.335195782089961,0.497760667988252,0.496988011967453,0.00735746431288613,0.000879758636837004,"c10-c00",6,1,TRUE,"ST.network"
-0.138436115955283,0.195799374791254,0.227014285748052,0.921867103567463,0.0431411917769962,"c01-c00",6,1,TRUE,"ST.network"
0.0419006410938358,0.50312650902426,0.500318003801775,2.11619731539866,0.0359299883546011,"c11-c10",6,1,TRUE,"ST.network"
0.647257495518407,0.987587792439798,0.979713369179776,1.95544973290216,0.0375352449709776,"c11-c00",7,1,TRUE,"ST.network"
0.712564743514656,0.754198760191509,0.740171640090449,2.81566372474539,0.0633098032791987,"c11-c01",7,1,TRUE,"ST.network"
0.525431080085946,0.498149254094139,0.506485930446111,0.00583725890603549,0.000324970533790212,"c10-c00",7,1,TRUE,"ST.network"
-0.0653072479962483,0.23338903224829,0.239541729089327,0.875456628314373,0.035145282367896,"c01-c00",7,1,TRUE,"ST.network"
0.121826415432462,0.489438538345659,0.473227438733666,2.2854349788386,0.0379170593610863,"c11-c10",7,1,TRUE,"ST.network"
0.351133323130651,0.994680689713231,0.990050828383454,1.78761664637074,0.0379108182839337,"c11-c00",8,1,TRUE,"ST.network"
0.619980953533753,0.739123154162401,0.736689139127831,2.49413580911382,0.0540192169427905,"c11-c01",8,1,TRUE,"ST.network"
0.423061166857351,0.503950449392927,0.510200303923753,0.00693497320182932,0.000238985194590794,"c10-c00",8,1,TRUE,"ST.network"
-0.268847630403102,0.255557535550829,0.253361689255623,0.848581060280941,0.0358633957069441,"c01-c00",8,1,TRUE,"ST.network"
-0.0719278437266992,0.490730240320303,0.479850524459701,2.08900025560957,0.0359492360395138,"c11-c10",8,1,TRUE,"ST.network"
0.290936702321851,0.968097002132728,0.986485448297732,1.87857106062208,0.0405272429586139,"c11-c00",9,1,TRUE,"ST.network"
0.529115060835174,0.72580215430703,0.722957269272114,2.56915661962581,0.0594193174771999,"c11-c01",9,1,TRUE,"ST.network"
0.361523148178445,0.487862923614655,0.516337431006128,0.0428036928899651,0.00131707858476876,"c10-c00",9,1,TRUE,"ST.network"
-0.238178358513324,0.242294847825697,0.263528179025618,0.970383346827568,0.039350402640225,"c01-c00",9,1,TRUE,"ST.network"
-0.0705864458565948,0.480234078518072,0.470148017291603,2.1238584534473,0.0374333190903735,"c11-c10",9,1,TRUE,"ST.network"
0.488646023040593,1.01055143590014,1.01558106912881,1.76351617293332,0.0349467347801238,"c11-c00",10,1,TRUE,"ST.network"
0.52247752142491,0.771219868039191,0.785278356937191,2.54428219715223,0.0580886099314815,"c11-c01",10,1,TRUE,"ST.network"
0.567188946655224,0.514337506472283,0.509576840868355,0.00589221178988008,0.000351702258321895,"c10-c00",10,1,TRUE,"ST.network"
