"ht_ce","hajek_ce","naive_diff_ce","var_ht_ce","var_hajek_ce","ce_contrast","iter","K","with.true.adj","adj.mat.used"
-0.566263679368624,1.07410879916907,0.938247935062032,2.16718115264364,0.0759725895568431,"c11-c00",1,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.0592650602317487,0.832586341067283,0.693956689558866,2.31431097323286,0.0530594800670232,"c11-c01",1,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.464390352194416,0.489499187503862,0.484646798022,0.0420179896412932,0.00177509419127586,"c10-c00",1,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.625528739600372,0.241522458101783,0.244291245503166,1.52205116932048,0.0810918533020474,"c01-c00",1,3,TRUE,"BF.network, ST.network, ST.W2.network"
-1.03065403156304,0.584609611665205,0.453601137040032,3.08733489266333,0.0698752261907731,"c11-c10",1,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.621168690532188,1.07365270326639,1.09906844324975,2.42544837769192,0.0888848980456689,"c11-c00",2,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.262417619519072,0.773239263818282,0.85893620448284,2.45264796147641,0.0530672270887373,"c11-c01",2,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.217847769907,0.538319663989061,0.521462021079781,0.0407177092869619,0.00202075484609389,"c10-c00",2,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.88358631005126,0.300413439448103,0.240132238766906,1.30761854020734,0.0782718484485011,"c01-c00",2,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.839016460439188,0.535333039277325,0.577606422169966,3.11532956447945,0.0713561496588698,"c11-c10",2,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.51567425356434,1.00753050666357,0.968022597506016,2.12902293240359,0.070704410076059,"c11-c00",3,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.241691220840086,0.796370411690822,0.764406394239045,2.17018272805723,0.0382489678413473,"c11-c01",3,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.493477917978826,0.491287659605427,0.524048826889819,0.0378199870923081,0.003617047421934,"c10-c00",3,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.757365474404426,0.211160094972747,0.20361620326697,1.13112211702322,0.0623718278431172,"c01-c00",3,3,TRUE,"BF.network, ST.network, ST.W2.network"
-1.00915217154317,0.516242847058143,0.443973770616197,3.08456436190087,0.0867394466675735,"c11-c10",3,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.495331357011604,1.0130753825855,1.01493628024239,2.21331778650726,0.0759317925579053,"c11-c00",4,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.193885376978729,0.805786604192566,0.813157511593003,2.34684098835884,0.0579379978017973,"c11-c01",4,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.464729117356703,0.53501768098231,0.501727765673073,0.0117608002254215,0.00216791975677219,"c10-c00",4,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.689216733990333,0.20728877839293,0.201778768649389,1.25100294119039,0.076228043408375,"c01-c00",4,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.960060474368307,0.478057701603186,0.51320851456932,3.17360166480073,0.0706631575370514,"c11-c10",4,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.406184018724038,0.967223699969106,0.974898474931561,2.36484511065607,0.0646088240427425,"c11-c00",5,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.294894773769096,0.772964356361789,0.757901511540465,2.55046715877958,0.0389686128291911,"c11-c01",5,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.644716448382455,0.491146188663125,0.515084489545388,0.0179334025026626,0.00149914669039549,"c10-c00",5,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.701078792493134,0.194259343607318,0.216996963391096,1.18985068244134,0.0645389691617556,"c01-c00",5,3,TRUE,"BF.network, ST.network, ST.W2.network"
-1.05090046710649,0.476077511305982,0.459813985386173,3.49327168776264,0.0723245024495203,"c11-c10",5,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.468356906409508,0.964264013975199,0.981440910450015,2.43606919591913,0.0739510313479886,"c11-c00",6,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.146880003525302,0.824953663120793,0.809579107003302,2.71086942571901,0.0837263747646437,"c11-c01",6,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.525299461034765,0.484742271792124,0.46539137420943,0.0294612535214864,0.00123694519534409,"c10-c00",6,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.61523690993481,0.139310350854407,0.171861803446713,1.51718012483459,0.0814022124527991,"c01-c00",6,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.993656367444273,0.479521742183075,0.516049536240585,3.4588766651193,0.0819267493298471,"c11-c10",6,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.712558979744442,0.925687223866745,0.959488604037074,2.08080940844409,0.0863732914815719,"c11-c00",7,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.0709088528321218,0.667651207761979,0.717905422026488,1.9500874028968,0.0438167966517956,"c11-c01",7,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.588575624738514,0.475440556565187,0.483395362417855,0.157789098784514,0.00528693696250519,"c10-c00",7,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.783467832576564,0.258036016104766,0.241583182010586,1.58675945391025,0.0869688544894573,"c01-c00",7,3,TRUE,"BF.network, ST.network, ST.W2.network"
-1.30113460448296,0.450246667301558,0.476093241619219,3.16447827452781,0.0772947872631661,"c11-c10",7,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.442054051688891,0.918646462846236,0.915822253627603,2.27935099614125,0.0766160340421276,"c11-c00",8,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.262337242331082,0.608007051140641,0.608753749171535,2.42138914871176,0.0410371368747312,"c11-c01",8,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.524872779267366,0.481976959861638,0.489894676060196,0.0245159233809135,0.00320032151897577,"c10-c00",8,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.704391294019973,0.310639411705594,0.307068504456067,1.24744942461812,0.0735993436727599,"c01-c00",8,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.966926830956256,0.436669502984598,0.425927577567406,3.22104822562475,0.0726522887895956,"c11-c10",8,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.742832463890457,1.00224124407418,1.01033038593176,2.31126796301396,0.0832452023101593,"c11-c00",9,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.139523992486374,0.819923937952704,0.819184733313714,2.23422176317891,0.0547160428501659,"c11-c01",9,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.393427981350476,0.519508401413639,0.490290403847051,0.0688288731537797,0.00325364706039146,"c10-c00",9,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.882356456376831,0.182317306121478,0.191145652618043,1.54706508067665,0.0897585730329591,"c01-c00",9,3,TRUE,"BF.network, ST.network, ST.W2.network"
-1.13626044524093,0.482732842660543,0.520039982084707,3.26508236579375,0.0819772144782647,"c11-c10",9,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.497603432882042,0.984190410362497,1.01483937217469,1.95434386340901,0.0712788456662761,"c11-c00",10,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.0464985675637327,0.73446506865536,0.798701644521307,2.13623511826964,0.050493955133858,"c11-c01",10,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.491400244238718,0.494358914179269,0.469015688798326,0.00271187415157138,0.00122635809449877,"c10-c00",10,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.544102000445775,0.249725341707137,0.21613772765338,1.47590469525881,0.0753793211261516,"c01-c00",10,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.98900367712076,0.489831496183228,0.545823683376361,2.8746356854068,0.0715934920547042,"c11-c10",10,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.335437965161912,1.1150830620137,1.01482798783825,3.00193967595368,0.07699832827059,"c11-c00",11,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.14000051194535,0.875468848718873,0.789808891147811,3.65066179594191,0.063044047257663,"c11-c01",11,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.472266554729596,0.494987743633742,0.483712271952146,0.0832276367247225,0.00139177785329182,"c10-c00",11,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.475438477107262,0.239614213294823,0.225019096690442,1.9067602814433,0.0813743386439351,"c01-c00",11,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.807704519891508,0.620095318379954,0.531115715886107,3.94142131996559,0.0734723757363088,"c11-c10",11,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.484834383670635,1.04058959294883,0.974563440805546,2.67539397506581,0.0902429400860396,"c11-c00",12,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.324546148804317,0.714104296770787,0.739835761544771,2.83460796070981,0.0678953041527612,"c11-c01",12,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.697770596139796,0.536589523062518,0.485661960497987,0.134015768502084,0.0119948362959935,"c10-c00",12,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.809380532474952,0.32648529617804,0.234727679260775,1.30457535994645,0.082479088090754,"c01-c00",12,3,TRUE,"BF.network, ST.network, ST.W2.network"
-1.18260497981043,0.504000069886309,0.48890148030756,4.01100476862806,0.0958839919457805,"c11-c10",12,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.633174860920355,1.01106546210378,0.986653423048568,2.29015767555922,0.0887168299110825,"c11-c00",13,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.100702742606852,0.880007971250429,0.758863743620117,2.34798340633577,0.0701706617598859,"c11-c01",13,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.445932981627527,0.457151889366332,0.489597306579758,0.0087777854332667,0.00567233366031881,"c10-c00",13,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.733877603527207,0.131057490853352,0.22778967942845,1.54538178483461,0.0919193880139899,"c01-c00",13,3,TRUE,"BF.network, ST.network, ST.W2.network"
-1.07910784254788,0.55391357273745,0.49705611646881,3.16589453001491,0.0854921387374884,"c11-c10",13,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.0380405151132275,0.854597422235682,0.965558569976368,3.43248514596891,0.0721778763888222,"c11-c00",14,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.55553943084531,0.684776179383609,0.753882654402255,3.99844561939497,0.0655530567911608,"c11-c01",14,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.538540101209419,0.484720208740682,0.507521385682475,0.0297052984518043,0.00176640102812007,"c10-c00",14,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.593579945958538,0.169821242852072,0.211675915574113,1.17621904052946,0.0633194515653964,"c01-c00",14,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.576580616322646,0.369877213495,0.458037184293894,4.47360776424808,0.0796687906454748,"c11-c10",14,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.77630516069557,1.00389573972029,1.03703988253763,2.23524356636897,0.0921147884458374,"c11-c00",15,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.181856512357765,0.753647145748177,0.76869238216858,2.00341976502266,0.046265637765322,"c11-c01",15,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.172082579652404,0.434939793798784,0.476993487771044,0.0614317364394493,0.0016678646387099,"c10-c00",15,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.958161673053335,0.250248593972115,0.268347500369046,1.39998203968202,0.0869474714859979,"c01-c00",15,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.948387740347975,0.568955945921508,0.560046394766582,2.77899260318105,0.0713969712753044,"c11-c10",15,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.382745480343263,1.0467389517818,1.01648374469774,2.12259139312667,0.0599838366783092,"c11-c00",16,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.187985909058394,0.829594152404543,0.795475225949991,2.38567985593787,0.0467423650754854,"c11-c01",16,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.605976107917341,0.493077569900791,0.504085996584635,0.0212300791740193,0.00127032580453657,"c10-c00",16,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.570731389401656,0.217144799377259,0.221008518747749,1.19809708986147,0.0584638091579917,"c01-c00",16,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.988721588260604,0.553661381881011,0.512397748113105,3.15824023901573,0.0709814110761287,"c11-c10",16,3,TRUE,"BF.network, ST.network, ST.W2.network"
-0.628210013745553,0.947200900558485,0.948613296911954,2.6797124299262,0.0823684371464191,"c11-c00",17,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.310006341497037,0.652590382805107,0.651616879473623,2.6570479859823,0.0431332458991428,"c11-c01",17,3,TRUE,"BF.network, ST.network, ST.W2.network"
0.437267210890377,0.494938025748208,0.489386344093622,0.0867665340685584,0.00485635884326244,"c10-c00",17,3,TRUE,"BF.network, ST.network, ST.W2.network"
