"ht_ce","hajek_ce","naive_diff_ce","var_ht_ce","var_hajek_ce","ht_ce_w_re","hajek_ce_w_re","ce_contrast","iter"
-1.57887909841455,-1.01544277257219,-0.549000812893302,5.20909614964699,5.10644027318363,-2.20552282023641,-1.16564628839879,"c11-c00",1
-0.96983494953821,-0.526299041048598,-0.39983637834153,4.20590173760738,4.05587508199627,0.658585723811411,0.038272624399815,"c11-c00",2
-1.10923678936724,-0.7358110006429,-0.789618931733893,2.8404345759334,2.65613857164748,-2.58805396884964,-2.31451530271095,"c11-c00",3
-1.29979917892596,-0.832025346076405,-0.817524222723505,3.73585896775044,3.41018470551024,-2.05624559168426,-2.84102447025041,"c11-c00",4
-1.02190177849864,-0.691981165456139,-0.674659758572554,2.73401235390637,2.54068336853263,-3.50286787913022,-3.21961051572699,"c11-c00",5
-0.883120276154229,-0.521949374175119,-0.534140734937703,2.71175855561375,2.56668156943457,-2.62723743766211,-1.12847499172126,"c11-c00",6
-0.817995126540249,-0.495445954070369,-0.518731590681336,3.43082562389971,3.22866653499589,0.293979681850993,-2.75849563186616,"c11-c00",7
-1.10406156936377,-0.74047712301963,-0.690934522609079,2.24152729598957,2.07001206521495,-3.05660062674131,-3.02149922835584,"c11-c00",8
-0.963426960586397,-0.338535734139264,-0.365410802131346,3.01360951156739,2.71393681901822,-2.11693923897095,-2.01479637504311,"c11-c00",9
-1.59625052014452,-0.860877226597867,-0.812954072398236,4.18090600752845,3.69301455480311,1.37877988105053,-2.18782239143528,"c11-c00",10
-1.57274553176846,-1.14905854957105,-1.05680111794847,3.84403302263225,3.54005060381291,0.868836040503114,2.04874246799424,"c11-c00",11
-1.23985976672002,-0.711696929669129,-0.700751834475247,3.00130749454711,2.66772963633717,-0.869388272877843,0.499721829451613,"c11-c00",12
-1.55832331047277,-1.00887431723956,-1.1566868705184,3.65536422111088,3.23858541604321,-0.485507033978838,-1.81667310972215,"c11-c00",13
-1.12739445264401,-0.716540385685774,-0.742059790763683,2.57520769226208,2.38199917606252,-2.46285263251191,-1.00989874769685,"c11-c00",14
-1.1872289887255,-0.849584797804677,-0.862818884534631,2.7601047686126,2.55275321369226,-1.89477746679895,1.30126285045617,"c11-c00",15
-1.07287286880487,-0.510787337627009,-0.623027268702515,3.82536402946675,3.49462517622109,-0.816977115177335,-0.984368302770285,"c11-c00",16
-1.24421275116088,-0.871004035656588,-0.556949087299283,4.37060358548792,4.05790667468838,-0.791257494438489,-2.2816787485293,"c11-c00",17
-0.817094262932201,-0.213081635683588,-0.401045480933741,4.18648964298384,4.0123559365529,-3.98873239458141,0.67389186650149,"c11-c00",18
-1.30858467856029,-0.885906650556627,-0.940096069752513,4.43022153974189,4.16497657841134,-0.985162207143802,1.43433759561455,"c11-c00",19
-1.60293004395566,-1.12586319794617,-1.31113647341218,4.15650469288271,3.74991831841837,-2.14753497698057,-0.0152193884319394,"c11-c00",20
-0.851067613979148,-0.33379673149261,-0.553726607706593,3.12983618580079,2.99055034730864,0.289507571317542,-1.3869682421463,"c11-c00",21
-1.41495246567106,-0.882676166193381,-0.551962854308818,4.17740080279265,3.98854672517263,-0.961368619082461,1.09125221686052,"c11-c00",22
-0.912467548303528,-0.605730667669918,-0.632273701514419,2.26251248534821,2.17099537085044,-0.21984768940473,-0.763800519044235,"c11-c00",23
-1.55562648172403,-1.06748295360267,-1.05920660248964,4.61044493162569,4.1276664292734,-0.65114081768743,-0.903773988113712,"c11-c00",24
-1.55247861042994,-1.01595389479481,-0.811878611647457,3.96075308805526,3.56167295575785,-3.08134669685575,-3.099449630845,"c11-c00",25
-0.901585814732126,-0.378091235206112,-0.809927601608946,3.79147409852647,3.56836376872367,0.266796889242781,-2.71253712640368,"c11-c00",26
-0.843191729984522,-0.425325602757574,-0.691762016532264,3.14776054595549,2.98804995400316,-2.44390375145887,-1.12542029041246,"c11-c00",27
-0.773001372396321,-0.256378182573996,-0.646820600117051,5.59919160869455,6.19572394110062,1.18848975731692,-3.49310391660621,"c11-c00",28
-1.54769054969762,-0.814362290763438,-0.364094216584171,5.15271360338261,4.64058706439883,-3.11343163789069,-2.8206701434896,"c11-c00",29
-0.620064610119911,0.231962918675456,-0.322580394496593,3.6729687291105,3.39040387050692,-0.228987443511769,-2.02206542462911,"c11-c00",30
-1.18385097612069,-0.860193103103071,-0.735012401288233,4.97172191228774,6.20572200692042,-1.11688948064906,-0.673243774377044,"c11-c00",31
-1.06532978882404,-0.54928954465715,-0.681976139660013,4.1006305068439,4.2472016020187,4.61235323159641,-0.153944514719593,"c11-c00",32
-0.984272624650125,-0.622768495576844,-0.705452105842497,2.50439352036735,2.32721374108007,-1.77962442477525,-5.72887141513151,"c11-c00",33
-1.36614695625046,-0.460172260860523,-0.814803771273095,5.02814290835879,4.65596785717652,4.58024786499225,-1.96412592389781,"c11-c00",34
-1.15509055425955,-0.260719802762807,-0.557018572809311,3.91945302804743,3.66800329919868,1.07230305905621,1.84544551143679,"c11-c00",35
-1.15839076772011,-0.626220973530152,-0.605302224140093,3.67696391551851,3.35343337930276,2.24242667153655,1.1378551467381,"c11-c00",36
-1.23518678442127,-0.778802575154688,-0.897015648061276,3.07139236796578,2.80113738828263,-3.04841846230261,2.3522824801756,"c11-c00",37
-0.952707017034424,-0.502359946774968,-0.561594729061905,2.60748386224213,2.37669109468592,-0.314829878425314,0.987232512210865,"c11-c00",38
-1.11006703556842,-0.668819221556476,-0.659828294200406,2.74285264362405,2.54200427224925,-2.31675325833714,1.69386201358944,"c11-c00",39
-1.23034949457471,-0.820715078646187,-0.700720291247876,3.2709662466375,2.9837430449371,-1.15944365242316,-1.96171091676333,"c11-c00",40
-1.49649740808062,-1.02404623321067,-0.74203753717186,3.77196110673473,3.41125092800874,-5.2908468612791,-1.82511934738859,"c11-c00",41
-1.24253172764021,-0.68079434066787,-0.568657675096156,3.68649841102636,3.51024784159927,-2.36008737510114,-2.34076159869041,"c11-c00",42
-1.14116671678679,-0.467904787816822,-0.682826174081894,4.38996018436894,4.02350955830793,-4.62889704148575,-1.73511565563696,"c11-c00",43
-1.61730731579958,-0.919834539816323,-0.930245211137914,4.02691291068774,3.52823206280065,-2.8280394814606,0.591553676667726,"c11-c00",44
-1.20942270201595,-0.330181293368607,-0.705500968874852,4.47167179198371,4.02054344966671,-1.00883145908927,-1.57225893201716,"c11-c00",45
-0.994697748379599,-0.623974087458017,-0.669066178339776,2.34140129915231,2.18100066007712,-0.247639506183721,0.288346611335416,"c11-c00",46
-1.273551186115,-0.813431020468392,-0.780284987118314,3.52711638929849,3.28385445883858,-1.54483286826446,1.75359471837738,"c11-c00",47
-1.2644493529255,-0.471445885393824,-0.672500434514754,5.07653252799974,4.65203317796828,0.263550573982294,-2.39190072681373,"c11-c00",48
-1.22658131174597,-0.735443109565465,-0.820754164096061,4.07868165325646,3.88392025061432,-1.19006960303191,-2.83466904909553,"c11-c00",49
-0.813783424404429,-0.516290489007595,-0.740527939544811,4.89492500901024,4.7090203701108,-3.00178493869648,-1.2184368410973,"c11-c00",50
-0.868975223978982,-0.455100623146592,-0.395067440794897,4.43691014560098,4.14022716770287,-2.51484029151131,1.85501766115285,"c11-c00",51
-1.08127974234556,-0.718024081770051,-0.555273476399638,2.49399731326059,2.30356700664342,0.667835762535063,-1.12250341935736,"c11-c00",52
-0.926413781060037,-0.508393193473802,-0.665428669680276,3.03075067781601,2.83111020019811,1.57739611699389,-3.32609710328391,"c11-c00",53
-0.817941488129694,-0.35250039396612,-0.504138115425755,3.34991032531634,3.16533798913387,-1.91194369781084,-0.984889062436886,"c11-c00",54
-1.37909099218052,-0.86007109572809,-0.886631988425569,4.75227446574095,4.26250508681754,-3.29473608263209,0.10695638861191,"c11-c00",55
-1.12224459522383,-0.507473122933771,-0.551169097088457,3.15744843014043,2.83822259016306,-3.93292592080224,-0.322848149652217,"c11-c00",56
-1.30829903190953,-0.703141938374491,-0.674532987099872,3.62227577183122,3.19879243917994,-1.1228652267195,-4.70562577523075,"c11-c00",57
-1.4738948896058,-0.721575281114824,-0.483346100244134,3.82125896944392,3.35878102169968,-0.0705790457034443,-1.43237512275563,"c11-c00",58
-0.92700269341018,-0.47682648209762,-0.554290420972278,3.07148596160819,2.85994346862081,-3.39009233357376,-0.0610690512868525,"c11-c00",59
-1.82072415732654,-1.34727823350706,-1.05294185235161,4.92849953182773,4.25987147929263,-2.93142305780615,0.0486195546743953,"c11-c00",60
-0.846841502676322,-0.422939430023025,-0.576919062835694,2.68378166477145,2.50309542554873,-1.15067197746265,0.686809024121843,"c11-c00",61
-1.11036364063569,-0.755290959242104,-0.615990678952974,3.64916792222557,3.51847125695028,-4.25079283238029,-1.53021023639029,"c11-c00",62
-1.74133938017068,-1.1830763860915,-0.706499160999341,5.20514094128035,4.82844937076088,-2.49502483829573,-1.28269925777759,"c11-c00",63
-0.996002003686121,-0.578561956762917,-0.68094851021328,3.3637381838648,3.14174887780564,-1.27122254001936,-3.27083136303976,"c11-c00",64
-1.6150657267417,-1.00416902538074,-0.848048306469209,3.71877305672982,3.25123312181242,-0.424419235900153,-2.63967077865848,"c11-c00",65
-1.3987323015276,-0.988464743259096,-0.667613639201142,3.55821431508639,3.21635728366012,0.644068746226316,-0.748890550303089,"c11-c00",66
-0.921010364910167,-0.537752162811244,-0.619911273651877,2.3516412980581,2.17828014063877,-4.59897975171732,0.0558163562003307,"c11-c00",67
-1.65793651090821,-1.07772313132861,-0.770201237940344,5.91325030566147,5.65278054225484,-2.33286013034002,-3.07279883939095,"c11-c00",68
-1.16902288055862,-0.815591576760492,-0.657425471870477,3.11972915435676,2.84331953463516,-0.995893672837337,1.28435061915901,"c11-c00",69
-1.2564367756311,-0.939886464224429,-0.766097439702097,2.6371308211128,2.40074267087279,-1.00924904052722,-2.78434855076592,"c11-c00",70
-1.47857864009284,-0.951302746263766,-0.962796794478913,4.43957719068197,4.02835181734615,-3.04239801864247,-3.87279596616753,"c11-c00",71
-1.13392356373506,-0.61210330713611,-0.640668416370156,2.63008153326941,2.37562285962005,-0.761502600730718,-0.520350712821946,"c11-c00",72
-0.953586435364755,-0.311449454144064,-0.485930284311189,3.5056291517724,3.18742363933218,-3.30566135722421,-2.89837962989556,"c11-c00",73
-1.00781219730027,-0.375034506215343,-0.476627265547764,4.42080054908284,4.08884342070592,-0.0286972934248122,-3.99704261803461,"c11-c00",74
-1.42949656122182,-0.73507339361157,-0.775980824078182,4.69039125860523,4.23205722406122,-1.1213674642739,-2.38455165180922,"c11-c00",75
-1.27434875154384,-0.916949717147451,-0.869968223674564,2.96831704640365,2.70441561659806,-1.95977106983498,0.278901728382391,"c11-c00",76
-0.859251773340295,-0.530837189186384,-0.582943845925064,2.19941017027537,2.09098001850439,-0.227702227899074,1.30483676738678,"c11-c00",77
-1.2275957682653,-0.848076769001233,-0.775468641699651,3.08060563076162,2.87343485711982,0.0487107115373557,-4.62855718713904,"c11-c00",78
-1.11739374536228,-0.757734864361487,-0.639770254283909,2.43774318729371,2.21445598706288,-2.27601980610285,-0.856048399942154,"c11-c00",79
-1.15997438153085,-0.706072638109788,-0.665806816569393,2.90949884422499,2.67562919976445,0.854920625167421,0.267651142221998,"c11-c00",80
-0.899827190549205,-0.258500421717934,-0.404084713938987,3.9194262959793,3.54619050670495,0.300944812537949,0.760222500350301,"c11-c00",81
-1.52514621382671,-0.90661964800394,-0.796525242250631,4.22811536923595,3.78939947708991,-1.06696932595329,-3.74457275131368,"c11-c00",82
-1.1651200421324,-0.0816506993885078,-0.462107360458275,5.47455381399358,5.21182016368239,-4.28081927199045,0.953529259587808,"c11-c00",83
-1.1008602585316,-0.302710676704987,-0.300260639881957,4.7705471912529,4.34437614131469,-1.31776839529522,-1.21778890051725,"c11-c00",84
-1.18679193077553,-0.706331237171695,-0.47867679512631,3.76305621136597,3.44317356878783,0.626543324266566,-1.2249261826291,"c11-c00",85
-1.33223496393455,-0.528379131586644,-0.595604396964106,4.5819724830925,4.0665928443513,0.883991273475722,-3.1269169789203,"c11-c00",86
-1.26393153738927,-0.677279213318376,-0.469512264316725,3.9932767336444,3.64986313272091,1.16571553774677,2.35257061479688,"c11-c00",87
-1.86071770694816,-1.36240722262216,-0.697406423649336,5.06393001346497,4.37998576448156,-2.92814342608916,-1.51346674301972,"c11-c00",88
-1.81017987607206,-1.48557929141241,-1.34117556239836,6.17130839212524,5.74779958192446,-1.20012030530472,2.55276893936357,"c11-c00",89
-1.73566298349678,-1.15277297231333,-1.25512501728317,4.90828541199103,4.41652343775953,-0.295154678913593,-1.53846231316354,"c11-c00",90
-0.99438745838749,-0.640334390773014,-0.601688297103939,2.39851574148229,2.23999944736574,-3.81971040619741,1.40600573846763,"c11-c00",91
-1.11733059496946,-0.729751023372767,-0.627247491983475,2.86054718980259,2.66635431740506,-3.23362211854456,-1.29411062517835,"c11-c00",92
-1.17777215852316,-0.483882713527205,-0.684483789154544,3.41826873309789,3.06380302844511,0.55676177120377,0.272877720547945,"c11-c00",93
-1.37782403329189,-1.00995520975117,-1.05072375225914,3.28509991301393,3.05671972345265,1.92815566237559,-0.25566435248808,"c11-c00",94
-0.891175045402453,-0.528458497246679,-0.724052349734064,2.95690045192797,2.8760450997869,-2.58553782901202,-2.05760196358623,"c11-c00",95
-1.81810874836563,-1.35693760562901,-1.20606844211374,4.54145095096792,4.00567600934492,-1.89361830134574,-2.73300071602021,"c11-c00",96
-1.78508903616202,-1.20745803344312,-1.38724120320393,4.49824042494002,3.92907064045951,0.0106103262558956,-0.0338768364950759,"c11-c00",97
-1.15124967643343,-0.188920084987747,-0.526287774894086,4.70102338712524,4.2926039838439,-0.431181626008546,3.51564433171024,"c11-c00",98
-0.814200271596583,-0.462579784958812,-0.468866915134457,3.01695823418278,3.00201061789688,1.15119642918711,1.72121735161159,"c11-c00",99
-1.02683239290563,-0.533415716550902,-0.420233841473056,3.43677932867989,3.13093935470858,-2.69750074690909,-1.80187152171868,"c11-c00",100
-1.04850214991121,-0.426655738351728,-0.425656282922535,3.83646707989116,3.56326837503923,-1.20320842018875,-0.102544933270795,"c11-c00",101
-1.45878883977285,-0.961597603673711,-1.09125948547255,4.63344394654303,4.22936721956024,-3.91655042782028,1.51454859309942,"c11-c00",102
-0.337302058688946,0.00964634623719274,-0.415516672367454,4.15192143752543,3.59871780348839,-0.788534478498577,-0.150824513990646,"c11-c00",103
-0.586950010882099,-0.197595638279327,-0.216750943128557,4.61642634151766,4.56154808410141,1.53444252082093,2.49470706016427,"c11-c00",104
-1.27830911658549,-0.760788890227061,-0.65746717256983,3.34125613641845,3.05245408202086,0.00258859682828394,0.672018251170471,"c11-c00",105
-1.15499599293743,-0.697943899600703,-0.661483378024641,3.54512477060818,3.2550016806876,1.87021780771667,-0.901925584093468,"c11-c00",106
-1.45273789494516,-0.917829056229042,-0.950423976821981,3.66863420006434,3.31849841688763,-0.787627466873551,1.7668215638382,"c11-c00",107
-1.08106280792978,-0.696519294730134,-0.675112921367485,3.34767084774235,3.08535051132598,-1.32129358097643,-0.0507758464566646,"c11-c00",108
-0.816549083856269,-0.495319892457098,-0.616043162470411,2.46122721607567,2.35820555273642,-0.967264609501746,-1.14657264683344,"c11-c00",109
-1.3813381231741,-0.817219095824856,-0.750744413839395,3.51853944731838,3.16252355031927,0.546015465759918,0.482044653747703,"c11-c00",110
-1.08461864769054,-0.74405922151584,-0.673428300958862,2.33570123047337,2.13474577555707,-0.613564902823999,-1.40119285426595,"c11-c00",111
-1.41837191616884,-0.967266604615829,-0.910744931089483,3.56391013100993,3.46772460522941,-3.15956358383998,0.0958112404933424,"c11-c00",112
-0.709686308785483,-0.396966870115307,-0.56302027807777,2.44211400898267,2.32319177254799,-0.302061986508708,-1.06664654853462,"c11-c00",113
-0.976762670377414,-0.570437120961875,-0.579493620429121,2.59987757449701,2.41931980925606,-2.65401025328277,-0.877959802054872,"c11-c00",114
-0.998550684834429,-0.250695431654909,-0.554371086664207,4.53688023791298,4.2014175593928,0.216285264269892,1.17867110743162,"c11-c00",115
-1.06889333887809,-0.666708628688595,-0.615297025219526,2.41788302155727,2.24444299658676,-1.66836555462434,0.993317538605771,"c11-c00",116
-0.877190074509291,-0.126703681550337,-0.370301811352335,4.48240035656999,4.12809882247719,-3.55768693239631,2.59574962662765,"c11-c00",117
-1.26494486935447,-0.699071035058131,-0.411924894130045,4.01066319036963,3.98345789006357,-2.12626193348923,-4.91142976063753,"c11-c00",118
-1.12589739365854,-0.768839988467676,-0.730033793859821,3.30472368785484,3.14970215370673,-2.15324838095423,-3.7427865090807,"c11-c00",119
-1.15021932006696,-0.57570081621293,-0.506171150761052,4.71600672784433,4.4335997564292,-3.04999097804318,-2.31759466320936,"c11-c00",120
-1.09818078332528,-0.701197074281893,-0.581884699599535,2.76866429209011,2.55759623340673,-3.34208209914996,1.52799842905763,"c11-c00",121
-0.752904083946449,-0.389074015589457,-0.534403287322611,2.67858735430047,2.60637560467611,-1.59445063913462,-3.92699017538794,"c11-c00",122
-1.06276382389067,-0.535669977774539,-0.761379992308924,3.90345251699338,3.56550811426883,-0.896016170119288,1.3127320903357,"c11-c00",123
-1.1802052363311,-0.548221029480983,-0.416623775096127,3.94931544996361,3.60040886366867,-2.20863871016958,-1.40572132608411,"c11-c00",124
-1.40281443910551,-0.980620511245726,-0.765061162229397,3.8137844563172,3.40609117392333,-4.65352687435502,-5.16911712392402,"c11-c00",125
-0.980519064895609,-0.598550194052268,-0.784874079099806,2.62378179190603,2.46542523035501,0.323106964951743,0.281532274562151,"c11-c00",126
-1.13511485393085,-0.431656621681425,-0.493779354256032,3.08136707186953,2.78275682868888,-2.26291675467212,-2.03708539755573,"c11-c00",127
-1.39196732197707,-0.819012615853699,-0.679101591697782,4.60617486033397,4.25516481631653,-3.61871769945047,-1.87133917302549,"c11-c00",128
-1.04375365538272,-0.370180107689224,-0.356317499971276,3.9796872150195,3.67136973974643,0.396001557649937,-0.466372133064738,"c11-c00",129
-1.10440097719513,-0.587725036647109,-0.649871051302584,3.12347556515867,2.85823776273233,-3.43441380848069,0.0593850208117119,"c11-c00",130
-0.934835531751233,-0.312097637374,-0.525685750827385,3.65075988994001,3.32524040919881,-3.31007684134506,0.564535733479811,"c11-c00",131
-1.25822926869374,-0.751670851656013,-0.554603086241059,4.69915324411744,4.55094687222482,-3.56246034125933,0.348482630649247,"c11-c00",132
-0.989138119615708,-0.408943167963795,-0.691337419685995,3.35067501028313,3.1952637368118,2.76994002342824,-2.57963846685536,"c11-c00",133
-1.38427052014134,-0.919488311019255,-0.808847392536471,3.57882261133202,3.20279543389373,-3.34693941724753,-4.15556719278454,"c11-c00",134
-1.0322013917871,-0.74612270742653,-0.685187026433644,2.24982237286292,2.13471362536731,-0.78030835891187,-0.657057578438033,"c11-c00",135
-1.31603716509106,-0.787781166145979,-0.802791518400548,3.13247633605355,2.80166610366679,-0.132795155871562,-1.22164766926473,"c11-c00",136
-1.0353998090362,-0.285276863632012,-0.529423330681682,4.44483051285254,4.16611372662746,0.142555019736163,-4.83584615315624,"c11-c00",137
-1.30642338122426,-0.690487529482511,-0.745362768729495,3.19787645605477,2.90504442229749,-3.04768048462359,-1.15882263044444,"c11-c00",138
-1.49213769556647,-1.07333496823548,-0.846382957377139,3.5510219277632,3.15452487789495,-2.54583998164451,-2.61658479491017,"c11-c00",139
-0.46697059168123,-0.0151486267364471,-0.233420720101055,2.95785545336919,2.85507778804292,-1.72759433359069,-3.2871839118502,"c11-c00",140
-1.38281777843449,-0.871477518174004,-0.638976886684057,3.66129003140995,3.32051178638874,0.129904137342049,-0.360074943581442,"c11-c00",141
-1.5236026979692,-0.885389385494696,-1.06396736375007,4.49671380654934,3.94895829574385,-0.638978167752411,-1.06035658907504,"c11-c00",142
-0.665999935602455,-0.234001246886315,-0.568826923287437,4.20544964507534,4.23429946349698,-1.99280855977341,-5.06622139955104,"c11-c00",143
-1.37696228460542,-0.50163365476814,-0.450009398366167,4.85196566096685,4.34120196781761,2.97780104001213,-0.842434728437627,"c11-c00",144
-1.54853001380821,-0.923766843754659,-0.752289469391831,4.07300966181827,3.56805850993122,-1.88638295255017,-2.1630565890976,"c11-c00",145
-0.967631316870023,-0.559139339009786,-0.653827583773195,2.25648205774747,2.10588049886316,-1.40833221734209,-1.55567456865217,"c11-c00",146
-1.02157294449,-0.512109369035173,-0.682144551151228,2.90525633507951,2.73290873471936,-0.335260456990335,-0.273833687436471,"c11-c00",147
