"ht_ce","hajek_ce","naive_diff_ce","var_ht_ce","var_hajek_ce","ht_ce_w_re","hajek_ce_w_re","ce_contrast","iter"
-2.06427376307167,-1.22914769569425,-0.839937232196658,4.49845445074276,3.74955067338832,-1.62278450701381,-2.11065638762507,"c11-c00",1
-2.00843207754004,-1.23887644857833,-1.06966488110452,5.18140952080533,4.36782610301683,-4.40995890886126,1.05102486399478,"c11-c00",2
-2.19292650022394,-0.968721880404892,-0.78764664151301,5.24594888375959,4.29767424363746,-2.8541677622661,-1.56066060029164,"c11-c00",3
-1.61312203964742,-1.06803765514979,-1.00676715787572,4.97999720349189,4.69038992333798,-2.44386048105342,-1.80767754402203,"c11-c00",4
-1.64078164961011,-1.11610679477635,-1.0701155528513,4.64497655600145,4.55671319763122,-0.548947542068796,-1.35926166610479,"c11-c00",5
-1.78008393264466,-1.37169567033692,-1.18161954552118,5.33589760996689,4.80744000762174,6.6086040678609,-1.85737740351241,"c11-c00",6
-2.20863688105962,-1.92954235044117,-0.95685641344565,6.71563923830906,6.51197006802873,2.05293519694877,-7.69426085807967,"c11-c00",7
-1.52446648568663,-0.683400977376079,-1.05153024388046,5.07686847619173,4.56631592056947,-1.94102161741391,-3.6886623994571,"c11-c00",8
-1.16413061740421,-1.54071202997031,-0.514286986601869,9.16887567090243,11.4555660317994,-4.37474868994452,1.14600257613438,"c11-c00",9
-1.51002506226772,-0.934217664108088,-0.982155103413738,4.66515190769921,4.35395112461911,-3.31764083461621,-4.42994033275781,"c11-c00",10
-2.09407499230004,-0.815192725733292,-0.764846708589074,4.71691813620493,3.91034363450222,-1.77556095011018,0.417802246775441,"c11-c00",11
-1.60219146292685,-1.01664293937304,-0.938387136070006,5.38218520299058,5.00830495245828,-3.28660250596937,0.701356141665971,"c11-c00",12
-1.23822701964511,-0.533352870528414,-0.577249178723594,5.5977528863741,5.38965678079034,-1.34251800992873,-1.31633407371409,"c11-c00",13
-1.70750038069024,-1.43966410476532,-0.757890616071378,6.25530749726043,5.9268718342827,-2.11535464942392,-5.07966092251566,"c11-c00",14
-1.82134928610437,-0.57333579651375,-1.07526543734184,5.41927368354905,5.00244761259766,1.85131415961319,3.20434496309149,"c11-c00",15
-1.13933046174031,-0.60002558717233,-0.720501274552018,6.54718749326622,6.64305243110702,-0.223631977059604,-0.425144058210016,"c11-c00",16
-2.15715441084471,-1.30490071763541,-1.20373400195005,5.35850141948865,4.46005783997736,2.5450904471831,-3.4380039330341,"c11-c00",17
-2.02546639769659,-1.40631263114714,-1.20993763134888,5.86835049378094,5.20070003179697,-1.01139671410458,-0.902543757015151,"c11-c00",18
-0.386177105960915,-0.0107802339825893,-0.216394351450945,6.85274870547302,8.89878341081742,-0.47501154906975,1.13906015652045,"c11-c00",19
-1.24526741137122,0.168207279738025,-0.112293175517951,5.43902849285997,4.85311485990616,-4.261553394084,0.948132396450318,"c11-c00",20
-1.69311960606994,-1.14576723795947,-0.775052655807663,5.40953133475443,4.873961678132,0.472262797673137,0.227297285878092,"c11-c00",21
-2.18120776198108,-1.60954913445746,-1.14038742602196,6.89405065216185,5.95844415879228,-1.31945989793063,1.2472247395513,"c11-c00",22
0.737699729144113,-0.121904639519195,-0.707516625805875,7.07827982790279,10.3154194766806,0.500508840124088,0.634093062054919,"c11-c00",23
-1.04058235779321,-0.664224512404643,-0.890137810666473,4.60300162516431,4.76832060695949,0.556566547500361,-0.33523242833944,"c11-c00",24
-1.9080804821182,-0.754545391781643,-0.742346406787757,5.02785714866081,4.20998938096096,-4.51164314986145,-3.66383600541114,"c11-c00",25
-1.95463229443236,-1.08642376509205,-1.05884102957703,4.51712474754474,3.80109034002407,0.517275145201102,0.0553383461504831,"c11-c00",26
-1.67899475760669,-0.355447017143384,0.119100632885187,5.05132455740622,4.30840529919194,-1.59079436856569,0.290238867332598,"c11-c00",27
-2.49050796824612,-2.38745021434987,-1.86265209471659,6.29211860432285,5.46943499254147,2.57414233021626,-2.64334450742795,"c11-c00",28
-1.79168825268055,-0.772126089170575,-0.730028312242762,4.90989523266702,4.26183883384159,0.292395659869864,-1.91263406507759,"c11-c00",29
-1.59939941932613,-1.05510559772075,-1.0111228835072,5.74797117790992,5.07408020677825,-1.70982438355581,-0.478816044016512,"c11-c00",30
-1.34419231455608,-0.529218550425921,-0.353673042951403,5.74859945494526,5.77274482435303,-4.85586835642236,0.732504050451453,"c11-c00",31
-1.84994451118718,-1.31066224345624,-0.47275435003786,5.53799847520432,4.78629238787547,0.630930013346519,-1.31571980008088,"c11-c00",32
-1.37471613338634,-0.408616401579653,-0.502633386710124,5.69027109521903,5.16054358762903,-1.62296100655428,2.1618647502659,"c11-c00",33
-2.07874279741244,-1.51200266865698,-1.13457660647987,4.72886485395582,3.90291532061331,-1.48352901324952,0.30090093952296,"c11-c00",34
0.15910146892457,0.247377549390613,-0.944782652015273,5.71370507894932,7.96488515396326,-0.598506965145298,-1.90948985515488,"c11-c00",35
-1.05455160065443,-0.598583247294661,-0.376215599847663,6.6114457807512,7.14939328487939,-0.576397255698842,-0.902252827282615,"c11-c00",36
-2.07262109812696,-1.26123022825587,-1.3117106026335,5.12814650471593,4.24347013931352,-2.02694280467058,0.656362396314977,"c11-c00",37
-1.13926115302401,-0.762090271202188,-0.45494709435055,6.06004096798705,6.10207053623201,-4.54812182166412,-0.994374864038989,"c11-c00",38
-1.13881568595291,-0.656407160827422,-0.618983577442827,5.05531733092688,4.74891182312498,-2.72801123168437,-0.631106078387075,"c11-c00",39
-1.74853280725964,-1.35044861309176,-1.27835276485742,6.33470951938119,6.25372488055177,0.701573019183784,-1.82932797933356,"c11-c00",40
-1.0445207121852,-0.783170594675954,-0.686720857592532,5.1458041606947,5.03962462449664,-0.89618625173398,-0.734142237194643,"c11-c00",41
1.15287558762935,0.731694581320324,-0.170220987824909,5.48535048536517,8.29641442824914,2.64208761205385,0.325727199933401,"c11-c00",42
-1.75388049708885,-1.89964928121956,-0.932751136379106,9.38690567997734,14.4997616033153,-1.79753082867207,0.231036907046575,"c11-c00",43
-1.72177618183988,-0.542110403236906,-0.8180370472343,5.16204513125045,4.45692355718195,-2.42177751755996,-0.844561808291334,"c11-c00",44
-1.82003536787925,-1.49856578352516,-1.24648257446468,5.06103583904071,4.56744289175769,1.08954319720908,-0.568761636292374,"c11-c00",45
-1.6579410399748,-0.858564129964583,-1.08501952406701,4.44173066280284,3.88925812071599,-2.70252234083277,-2.08768240078441,"c11-c00",46
-1.9236953542887,-0.970103397713733,-1.18864864270211,4.72952905052831,4.14057864168558,-1.53553223653464,1.30529580943678,"c11-c00",47
